"logFC","logCPM","F","PValue","FDR","Nhood","SpatialFDR"
-0.381394375983365,11.2881470328626,0.142415583744768,0.705920322393305,0.899536185237547,274,0.898053086741953
-0.14388532370629,11.4131399855202,0.0203578073235072,0.88655270498958,0.971178164091067,275,0.969672536269415
0.950017987042964,11.6873472200355,0.612464651891242,0.43392847037159,0.7740461530369,276,0.767620366330926
0.147549681128769,11.2691230180892,0.0130954132490143,0.908901141479638,0.971178164091067,277,0.970587140195026
0.855363111404542,11.44278520023,0.407379195014931,0.523355681894492,0.813323019160359,278,0.814772982129895
0.350107886308666,11.1423197203715,0.069225051910512,0.792488101521404,0.935417531000132,279,0.931571571511614
0.725760505737182,11.2710509933101,0.458383712312266,0.498437057918074,0.801300186581706,280,0.801877188838992
-1.34259400334417,11.0044055044855,1.4272447673891,0.232317273118376,0.595295501526633,281,0.588914209258067
-2.47438612574598,11.653479337838,3.84361262264983,0.0500362662257406,0.453117128401826,282,0.419680740409631
0.902203789989546,11.5925453568945,0.693345018346307,0.405100985272398,0.7483793302221,283,0.742659013961081
1.79235338131982,10.8671192957494,1.13571238642158,0.286653364219509,0.667008270772457,284,0.658489662586499
-0.995284610117002,12.3616090110814,0.568687432424192,0.450845299165855,0.782599387231295,285,0.776602785835299
2.22985271337524,10.9736817919341,3.71193352974131,0.0541273354070788,0.453117128401826,286,0.423870861955728
-0.355079047924688,11.3445454626805,0.0777243276904029,0.780426237227855,0.934885596679201,287,0.930752843465632
0.240588907351234,11.4952604817116,0.0495404501611037,0.82388133169098,0.937714101051741,288,0.93441360139362
2.75841873167065,11.4957900489665,4.21189674799973,0.0402355517853581,0.428927070842476,289,0.392981317538888
0.322882444609502,11.3195368015471,0.047418070239998,0.827634619623928,0.937714101051741,290,0.93441360139362
1.21650548145126,11.012780100478,0.985144384974864,0.321019038688814,0.699264403474996,291,0.691274418921252
0.722721021074691,11.0608906458222,0.477367712830601,0.489675162868641,0.801300186581706,292,0.801877188838992
-0.444573410598159,12.0261782629858,0.120576639031766,0.728436392869794,0.910545491087242,293,0.909222501541098
1.65341596369115,11.1084797715268,1.66393734473302,0.197180618266746,0.558127766701247,294,0.54665098216833
-0.694426051486185,12.1466407704995,0.226832876699705,0.633919910870151,0.867866544643659,295,0.871408908127447
-2.42849811019481,11.8923872495199,1.96967696781711,0.160594648364259,0.521896739832433,296,0.507228039792069
-1.17058895697508,11.6942146971941,1.16412327375138,0.280706329453483,0.658800569125522,297,0.652724339134472
-1.60909661088378,11.8020800235253,1.69170350721495,0.193485146693111,0.556269796742695,298,0.541382388772681
-1.01591706633299,11.2067974816125,0.666487951706872,0.414349207806886,0.753362196012519,299,0.74673480143231
0.44676885501525,11.7639312181565,0.153096131850328,0.695624173203257,0.899536185237547,300,0.898053086741953
1.15395117439898,11.8663002482928,0.696786044518704,0.403937986842052,0.7483793302221,301,0.742337740529926
-0.268395605223512,11.5951068015541,0.0222489333974826,0.881437677289844,0.971178164091067,302,0.969143703019465
0.525206292183385,11.4861743995448,0.264443877603618,0.607124628042891,0.854987772631896,303,0.85634542685562
0.397709356951795,11.0408582440771,0.0695716994779016,0.791981099547568,0.935417531000132,304,0.931571571511614
-1.47488742865405,11.3425599007725,0.862401333014835,0.353148774059467,0.72965484826171,305,0.721096162817949
1.0267055866746,11.1473514639677,0.740671257277869,0.389520688649384,0.739137707643423,306,0.732703852136271
-1.56743555487448,11.4517665248803,1.3597210498654,0.243686584153784,0.605923398436436,307,0.600439219460275
1.86773212519134,11.0808433594605,2.70236911269642,0.100313146876993,0.521896739832433,308,0.506039445041069
3.77289876249735,11.189509574785,4.31380499742344,0.0378966102902509,0.428927070842476,309,0.392981317538888
-1.77754980529039,12.3817669692091,1.42849395204139,0.23211306964237,0.595295501526633,310,0.588914209258067
1.39672661933763,11.048528399665,1.03802831712342,0.30836977478258,0.68859270097081,311,0.678159240974671
0.595566987076421,11.3658168092538,0.352922980786719,0.552511835020842,0.822509527862742,312,0.82615234418283
-6.8294935532309,11.3995079355965,13.2505588831564,0.000277501353079513,0.127650622416576,313,0.103309015704206
-0.900069604370798,12.4799646574926,0.476449732845547,0.490092895490172,0.801300186581706,314,0.801877188838992
1.99543446297809,11.6210270719327,2.51729466887311,0.112718168229869,0.521896739832433,315,0.507228039792069
-2.28975597812927,11.7861872787142,3.16096504688533,0.0755286629329264,0.504635164517314,316,0.47906351901435
-1.4195313752349,11.3301915945651,1.45630451825223,0.227622447006203,0.595295501526633,317,0.588914209258067
-2.41425136748312,11.4419863355251,4.04412474501358,0.0444224266521207,0.428927070842476,318,0.392981317538888
-0.453705668613575,11.5522090640899,0.153019295183548,0.695696744428754,0.899536185237547,319,0.898053086741953
-0.575194381030404,11.8344983977751,0.201705425374355,0.653383044897808,0.882777093862728,320,0.885098757473055
0.705741653028186,11.2370182321944,0.392234149285069,0.531179160965709,0.815381347406699,321,0.816540359935429
-0.294489613634049,11.2708123093681,0.0557602181815166,0.813344648544481,0.937714101051741,322,0.93441360139362
-2.03755174968277,11.7811571930704,2.29406948028433,0.12998352646998,0.521896739832433,323,0.507228039792069
-1.14586826399037,11.2813964012239,0.741286839417939,0.389323756990481,0.739137707643423,324,0.732703852136271
-1.65535209806058,11.7413285638801,1.30882197337904,0.252707263629106,0.618326283347812,325,0.613513426749944
0.0511343444300744,12.262631377395,0.00160589799272716,0.968037301922163,0.989549241964878,326,0.989677299073745
1.04169195023697,11.1789722506701,0.967822940215379,0.325309961616629,0.699264403474996,327,0.691274418921252
2.56440906693578,11.6101358324315,1.45034957606372,0.228575133474463,0.595295501526633,328,0.588914209258067
-4.19427511674199,11.9596490558152,7.30620635385535,0.00691378588728333,0.280955611473332,329,0.24711542104866
7.146364372992,12.1170951916723,11.596264442432,0.000670288916940961,0.133874211231635,330,0.113240566207266
-2.13241191666289,10.9996052698016,2.8472932011417,0.0916409123609461,0.521896739832433,331,0.499603924241622
0.848970098452623,11.424234968266,0.573904406022844,0.448776239315089,0.782599387231295,332,0.776602785835299
-3.9240437568342,11.2133534782004,7.39816881753761,0.00656994194612082,0.280955611473332,333,0.24711542104866
-0.656105614209215,11.2889932587003,0.437293456479238,0.508486886982508,0.807005310089937,334,0.808391659373825
-3.38378916976187,11.5438848811989,4.13254875190249,0.0421614767134822,0.428927070842476,335,0.392981317538888
-0.649674313342086,11.076409181827,0.287592402600662,0.591810740031838,0.842826440912216,336,0.845022209002199
1.58475325523693,10.9946062398898,2.03135064778635,0.154196694766613,0.521896739832433,337,0.507228039792069
-1.65815714238779,11.0606308768785,1.97033162415046,0.160525167185028,0.521896739832433,338,0.507228039792069
0.676644321391378,10.9723624380338,0.359066573095524,0.549074275949949,0.822509527862742,339,0.825643605029685
-0.746972500443987,12.1127917241081,0.150580477006424,0.698011176026929,0.899536185237547,340,0.898053086741953
-1.4232658921691,11.6139715522737,1.41609589911754,0.234149419278741,0.595295501526633,341,0.588914209258067
2.03694099374152,11.2955459328842,1.66045034693051,0.197650532767627,0.558127766701247,342,0.54665098216833
-1.02884925076211,11.9718749528283,0.555648528160458,0.456082323105356,0.788619749201971,343,0.782457627542557
2.86666025718521,11.5773553305827,1.93329117467018,0.164510928860223,0.521896739832433,344,0.507228039792069
-0.240765312407079,11.6400143606611,0.0482139372844993,0.826217058781447,0.937714101051741,345,0.93441360139362
1.75456256016346,11.1843998724565,2.22289283512109,0.136092337120097,0.521896739832433,346,0.507228039792069
0.801711161436878,12.0322704510594,0.340039103062244,0.559854293536793,0.823518337284819,347,0.82846467323538
1.45723503785541,11.0984164654642,1.56419759071504,0.211157683592741,0.581722682772768,348,0.572289337092542
0.206341766185269,11.527261408565,0.0266514708529865,0.870331361692367,0.967034846324853,349,0.964018380048823
-0.0412243197325168,10.815264765341,0.00170685104874872,0.967048517518108,0.989549241964878,350,0.989677299073745
-1.40697448641179,11.2719395779742,0.736110590480816,0.390984147681491,0.739137707643423,351,0.732703852136271
5.11243378897621,12.1065448829796,7.51321229148342,0.00616426342217144,0.280955611473332,352,0.24711542104866
-3.49503816217106,10.8013349094242,4.76784527926682,0.0290800364272058,0.418025523641084,353,0.37836515744342
0.725241499525966,11.5383226529244,0.477262546953441,0.489722989162086,0.801300186581706,354,0.801877188838992
-3.18212254858166,11.5051219494032,4.51259875503929,0.0337347519901792,0.428927070842476,355,0.392981317538888
3.68784772019707,10.8764764827291,4.03291950976488,0.0447179222068915,0.428927070842476,356,0.392981317538888
0.407037882037947,11.080452973568,0.136948522543246,0.71136203284147,0.901450509936848,357,0.901193855136841
-0.434797967459378,10.9642622649793,0.145423235345641,0.702977372301969,0.899536185237547,358,0.898053086741953
1.18793895785806,10.9556876974693,0.716854035893519,0.397251189643691,0.742827427789016,359,0.736297999407726
2.02908671064924,11.2707993278106,2.86490584825989,0.0906438701547503,0.521896739832433,360,0.499603924241622
-1.78294673906303,11.9077910151865,1.25627418759479,0.26245503002402,0.628798509432547,361,0.624097664269479
1.41698799698003,11.4143493890408,1.74950577998188,0.186048457508545,0.54421518708998,362,0.530272944055676
1.94779635378756,10.8040424370331,1.84456432728138,0.174527928449905,0.538811054274873,363,0.524554039577903
4.2697610673297,11.6466707017181,4.58599273723909,0.0323216085171063,0.428927070842476,364,0.392981317538888
-0.212557237660074,11.1970696964591,0.0451420372546256,0.831758756572116,0.938833869693425,365,0.935997846935579
-0.739383004989588,11.8710683625688,0.170255737218514,0.679916674521132,0.899536185237547,366,0.898053086741953
-3.82485122006205,11.9274982749748,6.29778231933277,0.0121457448033034,0.280955611473332,367,0.24711542104866
0.696790271492454,11.4363010755152,0.326459813692529,0.567797674222379,0.823518337284819,368,0.82846467323538
-2.3654011936362,11.8727270042466,2.05533180707484,0.151787482745519,0.521896739832433,369,0.507228039792069
-1.5334549059178,11.585803370948,2.11822049417429,0.145669304873216,0.521896739832433,370,0.507228039792069
-1.57654676685354,11.3408329070026,2.15715180112831,0.142021476379956,0.521896739832433,371,0.507228039792069
-1.47824884244994,11.4121283039087,2.12804467407778,0.144738931035473,0.521896739832433,372,0.507228039792069
0.542079623837097,10.8430343347647,0.256503138474549,0.612573242027438,0.85607341658222,373,0.858104046362603
2.78857536081835,11.0795109263819,4.04378222955339,0.0444314286571447,0.428927070842476,374,0.392981317538888
3.06735166848604,11.9363310632777,3.02599247799054,0.0820516519796448,0.516353144356105,375,0.48859038028898
0.877606561810612,11.2939232846321,0.458282950975603,0.498484266430417,0.801300186581706,376,0.801877188838992
1.90207975170398,10.707122018558,1.91974891037544,0.165996294976864,0.52300202526957,377,0.508305346446193
0.404214793718491,11.59696559609,0.164793497849794,0.68481253159341,0.899536185237547,378,0.898053086741953
3.8449182551223,11.1186863769574,5.91359797339977,0.0150876676740846,0.280955611473332,379,0.24711542104866
-0.746799575218354,12.0041393309015,0.161327064287456,0.687968745996842,0.899536185237547,380,0.898053086741953
0.179659372683054,11.3801859553975,0.0275382064315029,0.868211289212337,0.967034846324853,381,0.963352139233862
-0.169368727454938,10.7470947385324,0.0186671388234272,0.891335015054013,0.971178164091067,382,0.970587140195026
4.16778668205673,11.6424775744205,6.03242644966692,0.0141066115254006,0.280955611473332,383,0.24711542104866
0.975802301460496,11.4298389758497,0.45447633724752,0.50027329967194,0.801300186581706,384,0.801877188838992
-2.31099745770461,12.4277191348972,2.89416402935854,0.0890135184996118,0.521896739832433,385,0.495924271001529
3.27354811583325,11.5445867244196,2.35871498048422,0.124699398106371,0.521896739832433,386,0.507228039792069
0.669406536034574,11.296325548869,0.421923696105685,0.516032767381142,0.807398207467093,387,0.808717802257657
1.81035360936655,11.4042369814951,2.00501469822355,0.156892612615841,0.521896739832433,388,0.507228039792069
-1.58689171702675,11.041013803561,2.00306093518625,0.157094737006743,0.521896739832433,389,0.507228039792069
-1.14370384578573,11.8420249275039,0.625153212215548,0.429206673413163,0.7740461530369,390,0.767620366330926
-2.30711180645473,11.4399479377858,1.53480479692931,0.215498107076346,0.584122349834065,391,0.575740454112758
-1.22204568098506,12.0279174750317,0.597750601568698,0.439503770385583,0.777583593759108,392,0.771523466342707
-1.25740841122992,10.8718287169181,1.07980367501247,0.298832501938123,0.677157393554368,393,0.667590477445977
2.47863360414849,11.2735380337301,2.55485460468628,0.110070395235527,0.521896739832433,394,0.507228039792069
-1.20146381546936,11.6023911453502,0.998711291962459,0.317710144630647,0.699264403474996,395,0.688676952058453
1.66050257165206,10.9028600468247,1.2191723741858,0.269619387816444,0.639303703069919,396,0.634455721679649
-0.864171724629126,11.1131255974655,0.670635427725497,0.412900858349345,0.753362196012519,397,0.74673480143231
-0.39527465724284,12.0255336371991,0.0865023590337083,0.768693800602895,0.932979283053645,398,0.930014204130579
-0.170663184885112,11.0029355008532,0.023545487192139,0.878058271558512,0.970929819511816,399,0.967948369465251
-0.811343358442636,11.6036893057558,0.1727800437377,0.677685135761536,0.899536185237547,400,0.898053086741953
-0.665778788631927,12.4103869881473,0.181878669173151,0.669796947999269,0.895658709533906,401,0.897209802108798
0.529628065580121,11.7683690201458,0.203403409478068,0.652023053601059,0.882777093862728,402,0.885098757473055
2.94625078069752,11.4002394299963,2.30961011269607,0.128690838644331,0.521896739832433,403,0.507228039792069
1.4172874685357,11.1876969090274,1.28091232653057,0.257827794537731,0.623319632236127,404,0.619764857223257
1.27622230831303,11.5087424710582,1.52530639156765,0.216923365607936,0.584122349834065,405,0.575740454112758
-1.17745608486229,11.3230344254886,1.10126499702908,0.294080537786278,0.669688353374693,406,0.660602896147405
3.93402316972863,11.153290785514,4.820849121758,0.0282004469791837,0.418025523641084,407,0.377627694405759
-1.52037347648114,11.7805423159728,1.1133206015169,0.291453613967965,0.667008270772457,408,0.658489662586499
1.16757713978195,10.9622008087998,1.33629044099548,0.247789271293507,0.612812176317275,409,0.608773179822282
1.17335379895847,10.8842014795908,0.482445380936277,0.487375205716449,0.801300186581706,410,0.801877188838992
0.987717313789317,11.4585668217649,0.327583356483598,0.567132188134934,0.823518337284819,411,0.82846467323538
0.0973928220617879,10.6094134801707,0.00516397617852774,0.94271788421571,0.977752226083207,412,0.976828169417952
-1.05591194344917,11.101395595124,0.66855040169746,0.413628037970316,0.753362196012519,413,0.74673480143231
-0.564869124193376,11.9809226313311,0.16646995187843,0.683299967637936,0.899536185237547,414,0.898053086741953
0.146082480150219,11.2718161177126,0.0164553172854296,0.897938098483301,0.971178164091067,415,0.970587140195026
-1.66362107779925,11.5512354321902,2.43119219899748,0.119057057307349,0.521896739832433,416,0.507228039792069
-0.882979126709546,11.8084878364364,0.496868235047189,0.48093891152227,0.801300186581706,417,0.801877188838992
0.855592881352483,10.5882124143704,0.547749056698868,0.459301838705523,0.788619749201971,418,0.784314092982563
1.14874119653909,10.9699860451426,0.876584958481244,0.349220653436741,0.72965484826171,419,0.721096162817949
6.26881126019407,11.4304950041799,9.02864223810408,0.00268172477556993,0.205598899460361,420,0.174593207085659
1.95852910989276,10.932169809509,3.35156416859403,0.0672489513109735,0.484268762572762,421,0.462239684989013
2.37244793482191,10.9404246364388,3.51323682688165,0.0609859529259818,0.459894071245109,422,0.434931651170749
0.140831960388853,11.4587967573643,0.00670668576543295,0.934736659711517,0.977752226083207,423,0.976828169417952
-0.283912974820292,11.8357866262334,0.0485432148203596,0.825634153552835,0.937714101051741,424,0.93441360139362
-0.12339861044455,10.9310817848815,0.0129072615195786,0.909555120135541,0.971178164091067,425,0.970587140195026
1.10191721032861,11.1666001255597,1.00680250030698,0.315758041188663,0.699264403474996,426,0.688676952058453
1.59657576971783,11.1103454546999,2.12844793664329,0.144700884458399,0.521896739832433,427,0.507228039792069
-0.297807083020125,11.0568013010514,0.0525532134117399,0.818695580392185,0.937714101051741,428,0.93441360139362
-1.17245267024947,11.6745294469358,0.941096614101092,0.332080984223577,0.705683443409928,429,0.696805101450125
-0.101582979645522,11.0525542386075,0.0141349500241302,0.905370763660569,0.971178164091067,430,0.970587140195026
1.79248880339505,11.3326200345509,1.93989484404025,0.163792131038059,0.521896739832433,431,0.507228039792069
0.673833402677851,11.6995907550477,0.139087747549131,0.70921824239305,0.90121655110719,432,0.899880135516654
1.62315039977232,10.7641834740032,1.52386165628085,0.217141134394837,0.584122349834065,433,0.575740454112758
1.50131855363075,11.2110189602933,0.926113525789065,0.335959166600684,0.708904663469332,434,0.699676819583508
6.6929561335915,11.2618648012496,10.4654477830224,0.00123064186385228,0.137196700051263,435,0.113240566207266
-3.16635804305802,11.0011685177511,4.03142058532828,0.0447576073922584,0.428927070842476,436,0.392981317538888
-1.28295550246132,11.5031437328884,1.12918612748933,0.288041972533166,0.667008270772457,437,0.658489662586499
0.688472155871011,11.2201409592914,0.391987113394065,0.531308507840243,0.815381347406699,438,0.816540359935429
3.12424303516529,11.5949144921092,3.80001819388723,0.0513531838719207,0.453117128401826,439,0.419680740409631
-0.09072168371655,11.7390800950523,0.00390626461794353,0.950169094425082,0.981541615324002,440,0.980896322814036
1.44970723333686,11.3167223330157,1.78371852522234,0.181803501030753,0.542115705260804,441,0.527163841710573
-0.495964281405795,11.1762014966429,0.126579820974725,0.722032083665504,0.904999341924065,442,0.904283129222764
0.0566911668043165,11.4891502412755,0.00102717127706653,0.974434882944778,0.992634168246767,443,0.992717900859696
-0.128751854862881,11.9003346263775,0.0160895012207022,0.899072795015513,0.971178164091067,444,0.970587140195026
2.7787830011759,11.5933076348739,5.03701084823148,0.0248902072923926,0.393221712387742,445,0.354282586122832
-0.503607394354644,11.1685531352788,0.212476919996804,0.64486922726198,0.877632676155357,446,0.880989692520829
0.724249564304919,11.3099462559621,0.394911458311139,0.529780960648326,0.815381347406699,447,0.816540359935429
-0.240789831961401,11.6466691537324,0.0474531213738956,0.827571926995991,0.937714101051741,448,0.93441360139362
-1.7025361917538,11.089110655721,1.71478116364473,0.190475207817322,0.551060349660177,449,0.536685819554587
1.17978784502267,11.6383765163478,1.24007060379017,0.265554416940948,0.632927625869617,450,0.627927266442441
-2.46750782978366,11.6997590310154,3.05980024287378,0.0803626817409755,0.513428244456232,451,0.485584521842289
0.286085445907237,10.9771669988581,0.0656644916313891,0.797776253713593,0.936951764450415,452,0.934409495136577
0.631320400833156,11.5573745104924,0.355280868125857,0.551187751983103,0.822509527862742,453,0.825643605029685
0.00807260705873807,12.0994503353934,0.000224404365442367,0.988049113406136,1,454,1
0.721663411152096,11.4284905886332,0.462503352032765,0.496513384489225,0.801300186581706,455,0.801877188838992
2.94058831303215,10.6834989088333,2.63827646593341,0.104430844636579,0.521896739832433,456,0.506039445041069
-1.46899266810677,11.6878360583301,1.11535190926034,0.291013946273824,0.667008270772457,457,0.658489662586499
1.04374943657082,11.0082006306787,0.429096219553427,0.512487341937372,0.807005310089937,458,0.808391659373825
1.53601525839078,11.0941478058139,0.839182714711036,0.359710650967705,0.72965484826171,459,0.721096162817949
1.02280814575513,10.7762167248898,0.428003028985739,0.513024969225891,0.807005310089937,460,0.808391659373825
